Hour;Envelope & Thermal bridges;Window & Solar;Local heating units;Local cooling units;AHU heat recovery;AHU cold recovery;AHU Heating;AHU Cooling;Roomtemp;Outside air dry-bulb temperature
2019-02-17 11:00;-90.88;302.4;0;0;421.2;0;134.5;0;22.74;-6.751
2019-02-17 12:00;-93.4;346.3;0;0;394.6;0;108.2;0;23.08;-4.582
2019-02-17 13:00;-91.38;333.4;0;0;370.1;0;85.57;0;23.32;-2.655
2019-02-17 14:00;-83.4;239.4;0;0;351.8;0;71.92;0;23.35;-1.348
2019-02-17 15:00;-74.43;139.7;0;0;340.7;0;65.83;0;23.26;-0.6417
2019-02-17 16:00;-65.34;37.01;0;0;334.7;0;66.04;0;23.06;-0.4032
2019-02-17 17:00;-57.53;-53.26;0;0;331.7;0;69.61;0;22.8;-0.4283
2019-02-17 18:00;-55.74;-65.95;0;0;333.1;0;74.06;0;22.64;-0.6668
2019-02-17 19:00;-54.98;-67.07;0;0;336.9;0;79.47;0;22.52;-1.044
2019-02-17 20:00;-54.37;-67.9;0;0;340.8;0;84.47;0;22.41;-1.407
2019-02-17 21:00;-54.09;-67.09;0;0;336.2;0;83.18;0;22.32;-1.167
2019-02-17 22:00;-53.95;-65.98;0;0;330.9;0;81.16;0;22.24;-0.8665
2019-02-17 23:00;-53.9;-65.12;0;0;328.3;0;80.99;0;22.17;-0.7543
2019-02-18 00:00;-53.86;-65.81;0;0;338.3;0;89.59;0;22.1;-1.516
2019-02-18 01:00;-53.77;-67.65;0;0;354.2;0;98.17;0;22.02;-2.516
2019-02-18 02:00;-53.67;-71.27;0;0;373.1;0;115.6;0;21.94;-4.006
2019-02-18 03:00;-53.75;-74.19;0;0;388.2;0;130.2;0;21.86;-5.22
2019-02-18 04:00;-54.06;-76.06;0;0;398.7;0;139.3;0;21.78;-6.02
2019-02-18 05:00;-54.53;-78.34;0;0;411.3;0;149.9;0;21.7;-6.975
2019-02-18 06:00;-55.04;-80.97;0;0;426.8;0;161.8;0;21.62;-8.096
2019-02-18 07:00;-55.78;-83.01;0;0;446;0;170.7;0;21.53;-9.247
2019-02-18 08:00;-59.46;-42.92;0;0;460.5;0;176.5;0;21.53;-10.08
2019-02-18 09:00;-76.67;205.1;0;0;456.7;0;171;0;21.95;-9.693
2019-02-18 10:00;-95.56;479.1;0;0;436.3;0;145.6;0;22.72;-7.82
2019-02-18 11:00;-109.4;678.5;0;0;408.4;0;107.2;0;23.59;-5.106
2019-02-18 12:00;-114.4;766.5;0;-0.697;386.2;0;74.2;0;24.38;-2.849
2019-02-18 13:00;-109.8;741.8;0;-10.5;372.1;0;52.87;0;24.9;-1.396
2019-02-18 14:00;-96.8;611.5;0;-41.33;361.4;0;42.74;0;25.01;-0.5438
2019-02-18 15:00;-82.31;443.9;0;-47.85;356.5;0;39.39;0;25;-0.208
2019-02-18 16:00;-65.3;207.4;0;-17.19;358.8;0;43.28;0;24.9;-0.4621
2019-02-18 17:00;-48.29;-14.04;0;-0.06811;363.4;0;54.45;0;24.54;-1.105
2019-02-18 18:00;-41.64;-73.28;0;0;375.8;0;70.54;0;24.21;-2.271
2019-02-18 19:00;-39.66;-77.87;0;0;400.6;0;93.49;0;23.97;-4.225
2019-02-18 20:00;-38.39;-84.42;0;0;436.7;0;120.6;0;23.77;-6.813
2019-02-18 21:00;-37.91;-90.01;0;0;476.1;0;142.2;0;23.58;-9.309
2019-02-18 22:00;-38.58;-92.58;0;0;493.5;0;153.4;0;23.43;-10.48
2019-02-18 23:00;-40.09;-92;0;0;491.1;0;154.4;0;23.3;-10.42
2019-02-19 00:00;-41.99;-89.92;0;0;478.8;0;150.7;0;23.18;-9.768
2019-02-19 01:00;-44.06;-88.39;0;0;469.8;0;148.8;0;23.07;-9.324
2019-02-19 02:00;-46.07;-89.24;0;0;475.9;0;154.3;0;22.96;-9.796
2019-02-19 03:00;-48.2;-89.18;0;0;473.7;0;155.3;0;22.85;-9.749
2019-02-19 04:00;-50.31;-89.06;0;0;471.1;0;156;0;22.75;-9.67
2019-02-19 05:00;-52.31;-89.73;0;0;475.4;0;160.6;0;22.65;-10.03
2019-02-19 06:00;-54.29;-89.53;0;0;474.6;0;162.4;0;22.54;-10.08
2019-02-19 07:00;-56.63;-82.96;0;0;472.2;0;163;0;22.46;-10
2019-02-19 08:00;-60.11;-58.84;0;0;471.5;0;163.3;0;22.43;-9.985
2019-02-19 09:00;-67.98;29.76;0;0;468.4;0;158.8;0;22.59;-9.674
2019-02-19 10:00;-78.23;162.1;0;0;457.9;0;147.8;0;22.91;-8.794
2019-02-19 11:00;-90.36;346.2;0;0;432.2;0;125.2;0;23.45;-6.817
2019-02-19 12:00;-106.8;613;0;0;416.1;0;96.75;0;24.34;-4.992
2019-02-19 13:00;-113.5;773.8;0;-44.19;396;0;68.48;0;24.98;-3.013
2019-02-19 14:00;-103.5;726.2;0;-127.1;368.5;0;47.93;0;25.01;-1.048
2019-02-19 15:00;-89.07;549.5;0;-142.4;355.8;0;38.92;0;25;-0.1588
2019-02-19 16:00;-71.06;264;0;-85.8;357.3;0;40.35;0;24.98;-0.2784
2019-02-19 17:00;-53.19;-19.86;0;-5.835;362;0;46.57;0;24.85;-0.7261
2019-02-19 18:00;-46.53;-71.85;0;-1.77E-04;369.3;0;58.26;0;24.56;-1.504
2019-02-19 19:00;-44.09;-74.76;0;0;380.9;0;71.5;0;24.34;-2.52
2019-02-19 20:00;-42.57;-76.98;0;0;393.4;0;84.59;0;24.15;-3.568
2019-02-19 21:00;-41.94;-79.43;0;0;407.1;0;97.93;0;23.99;-4.673
2019-02-19 22:00;-41.75;-83.25;0;0;427.8;0;116.2;0;23.83;-6.27
2019-02-19 23:00;-41.95;-88.84;0;0;464.7;0;138.2;0;23.67;-8.679
2019-02-20 00:00;-42.69;-93.38;0;0;495.8;0;154.6;0;23.53;-10.63
2019-02-20 01:00;-43.99;-96.37;0;0;509.8;0;166.9;0;23.39;-11.7
2019-02-20 02:00;-45.52;-100.4;0;0;535.8;0;187.2;0;23.25;-13.6
2019-02-20 03:00;-47.6;-101.6;0;0;539.8;0;198.7;0;23.12;-14.23
2019-02-20 04:00;-49.85;-102.4;0;0;536.1;0;208.5;0;23;-14.48
2019-02-20 05:00;-52.21;-103;0;0;533.2;0;225.5;0;22.88;-15.06
2019-02-20 06:00;-54.75;-100.8;0;0;525.2;0;218.5;0;22.77;-14.44
2019-02-20 07:00;-57.93;-88.79;0;0;516.2;0;196.5;0;22.69;-13.17
2019-02-20 08:00;-63.59;-40.08;0;0;522.4;0;198.1;0;22.7;-13.49
2019-02-20 09:00;-72.44;59.22;0;0;523;0;194.3;0;22.9;-13.36
2019-02-20 10:00;-83.23;193.9;0;0;513.8;0;181.2;0;23.24;-12.45
2019-02-20 11:00;-92.27;322.5;0;0;487.1;0;156.3;0;23.7;-10.34
2019-02-20 12:00;-100.6;451.2;0;-0.1065;469.1;0;136.6;0;24.19;-8.791
2019-02-20 13:00;-102.7;503.5;0;-3.963;447.8;0;112.5;0;24.68;-6.937
2019-02-20 14:00;-98.02;460.2;0;-12.54;421.7;0;86.94;0;24.99;-4.82
2019-02-20 15:00;-85.38;294.7;0;-9.493;405.5;0;75.84;0;24.96;-3.705
2019-02-20 16:00;-70.86;100;0;0.00407;397.1;0;74.6;0;24.74;-3.311
2019-02-20 17:00;-59.47;-34.72;0;0;394.4;0;80.3;0;24.38;-3.434
2019-02-20 18:00;-54.93;-75.27;0;0;396.4;0;87.44;0;24.12;-3.806
2019-02-20 19:00;-53.53;-77.96;0;0;400.7;0;94.84;0;23.92;-4.284
2019-02-20 20:00;-52.77;-79.39;0;0;409;0;104.4;0;23.75;-5.018
2019-02-20 21:00;-52.53;-79.49;0;0;410.5;0;108.5;0;23.61;-5.245
2019-02-20 22:00;-52.58;-79.29;0;0;410;0;110.9;0;23.48;-5.326
2019-02-20 23:00;-52.64;-82.94;0;0;433.4;0;125.6;0;23.34;-6.883
2019-02-21 00:00;-52.82;-88.78;0;0;471.3;0;145.1;0;23.2;-9.232
2019-02-21 01:00;-53.51;-91.45;0;0;486.5;0;158.3;0;23.07;-10.4
2019-02-21 02:00;-54.5;-93.05;0;0;496.3;0;167.6;0;22.95;-11.18
2019-02-21 03:00;-55.81;-93.22;0;0;498;0;171.5;0;22.84;-11.41
2019-02-21 04:00;-57.33;-91.86;0;0;490.4;0;169.1;0;22.74;-11
2019-02-21 05:00;-58.73;-92.85;0;0;497;0;175.4;0;22.63;-11.52
2019-02-21 06:00;-60.14;-94.1;0;0;505.9;0;183.4;0;22.52;-12.22
2019-02-21 07:00;-62.22;-85.47;0;0;512.7;0;190;0;22.43;-12.77
2019-02-21 08:00;-70.03;10.5;0;0;515;0;189.4;0;22.57;-12.83
2019-02-21 09:00;-85.05;221.5;0;0;506.4;0;177.3;0;22.98;-11.99
2019-02-21 10:00;-104.4;501.7;0;0;475.3;0;147.8;0;23.76;-9.507
2019-02-21 11:00;-111.1;596.5;0;0;452;0;120.6;0;24.44;-7.442
2019-02-21 12:00;-110.1;588.1;0;-6.356;431.3;0;95.24;0;24.93;-5.553
2019-02-21 13:00;-98.84;464.9;0;-28.14;396.3;0;68.22;0;25;-3.015
2019-02-21 14:00;-89.43;386.7;0;-40.94;379.5;0;56.04;0;25;-1.83
2019-02-21 15:00;-79.5;278;0;-25.22;379.2;0;55.87;0;25;-1.808
2019-02-21 16:00;-67.41;124.3;0;-2.243;379.3;0;58.6;0;24.88;-1.926
2019-02-21 17:00;-54.17;-35.89;0;-0.1427;379.5;0;66.83;0;24.51;-2.271
2019-02-21 18:00;-49.79;-73.19;0;0;388.3;0;79.12;0;24.24;-3.135
2019-02-21 19:00;-48.31;-79.66;0;0;410.3;0;99.37;0;24.03;-4.864
2019-02-21 20:00;-47.38;-83.41;0;0;431.1;0;114.4;0;23.85;-6.33
2019-02-21 21:00;-47.14;-85.65;0;0;448.5;0;121.9;0;23.69;-7.347
2019-02-21 22:00;-47.5;-88.2;0;0;462;0;141;0;23.55;-8.685
2019-02-21 23:00;-48.1;-94.85;0;0;501.7;0;169.7;0;23.39;-11.48
2019-02-22 00:00;-49.01;-100.9;0;0;539.1;0;193.6;0;23.24;-13.99
2019-02-22 01:00;-50.71;-101;0;0;540.1;0;196.4;0;23.12;-14.15
2019-02-22 02:00;-52.69;-100.1;0;0;535.2;0;195.8;0;23;-13.92
2019-02-22 03:00;-54.69;-99.92;0;0;531.5;0;199.3;0;22.87;-13.91
2019-02-22 04:00;-56.72;-101;0;0;529.9;0;209.2;0;22.75;-14.26
2019-02-22 05:00;-58.96;-98.5;0;0;520.8;0;200.7;0;22.65;-13.53
2019-02-22 06:00;-61.26;-93.85;0;0;500.4;0;184.8;0;22.56;-12.05
2019-02-22 07:00;-63.6;-86.12;0;0;464.8;0;166.8;0;22.48;-9.854
2019-02-22 08:00;-66.99;-61.44;0;0;448;0;153.8;0;22.45;-8.634
2019-02-22 09:00;-70.91;-25.85;0;0;436.9;0;143.5;0;22.47;-7.76
2019-02-22 10:00;-75.14;19.32;0;0;424.6;0;135.5;0;22.54;-6.928
2019-02-22 11:00;-78.01;52.3;0;0;409.1;0;127.1;0;22.61;-5.948
2019-02-22 12:00;-80.12;79.41;0;0;391.6;0;114.2;0;22.7;-4.704
2019-02-22 13:00;-79.53;79.02;0;0;374.4;0;100.9;0;22.75;-3.453
2019-02-22 14:00;-77.53;63.88;0;0;359.7;0;90.42;0;22.75;-2.424
2019-02-22 15:00;-74.32;35.41;0;0;347.3;0;82.73;0;22.71;-1.604
2019-02-22 16:00;-69.87;-9.302;0;0;343.1;0;82.4;0;22.58;-1.416
2019-02-22 17:00;-65.34;-56.23;0;0;345.8;0;87.86;0;22.43;-1.751
2019-02-22 18:00;-63.9;-66.32;0;0;354;0;96.25;0;22.31;-2.43
2019-02-22 19:00;-63.12;-68.86;0;0;358.4;0;101.5;0;22.21;-2.824
2019-02-22 20:00;-62.54;-69.11;0;0;360.2;0;104.3;0;22.12;-3.016
2019-02-22 21:00;-62.08;-69.59;0;0;364.9;0;106.1;0;22.04;-3.275
2019-02-22 22:00;-61.68;-70;0;0;369.3;0;107.2;0;21.96;-3.506
2019-02-22 23:00;-61.45;-69.54;0;0;367.6;0;106.4;0;21.89;-3.405
2019-02-23 00:00;-61.33;-68.61;0;0;362.8;0;104.6;0;21.82;-3.132
2019-02-23 01:00;-61.22;-68.56;0;0;363.1;0;105.4;0;21.76;-3.176
2019-02-23 02:00;-61.11;-69.22;0;0;367.1;0;109.1;0;21.69;-3.488
2019-02-23 03:00;-61.02;-69.96;0;0;371.3;0;113.1;0;21.62;-3.826
2019-02-23 04:00;-60.96;-71.11;0;0;377.6;0;119;0;21.56;-4.326
2019-02-23 05:00;-60.97;-72.09;0;0;383;0;124.4;0;21.49;-4.767
2019-02-23 06:00;-61.07;-72.53;0;0;386.9;0;128.7;0;21.42;-5.108
2019-02-23 07:00;-61.36;-71.14;0;0;392.8;0;133.9;0;21.36;-5.559
2019-02-23 08:00;-64.08;-35.78;0;0;399.4;0;138;0;21.39;-6
2019-02-23 09:00;-69.9;44.34;0;0;405.8;0;140.1;0;21.55;-6.342
2019-02-23 10:00;-76.95;148.3;0;0;406.4;0;137.1;0;21.85;-6.247
2019-02-23 11:00;-86.23;290.2;0;0;401.8;0;129.6;0;22.27;-5.752
2019-02-23 12:00;-92.33;404.7;0;0;401.9;0;118.5;0;22.85;-5.3
2019-02-23 13:00;-96.86;500.2;0;0;404.5;0;107.7;0;23.44;-4.967
2019-02-23 14:00;-96.86;531.7;0;0;410.5;0;101.9;0;23.91;-4.978
2019-02-23 15:00;-89.31;450.3;0;0;421.2;0;104.4;0;24.16;-5.514
2019-02-23 16:00;-72.96;228.8;0;0;432.7;0;114.7;0;24.06;-6.406
2019-02-23 17:00;-60.01;64.32;0;0;444.5;0;126.9;0;23.71;-7.388
2019-02-23 18:00;-50.1;-52.83;0;0;457.5;0;140;0;23.33;-8.46
2019-02-23 19:00;-46.46;-90.04;0;0;475.5;0;155.6;0;23.07;-9.832
2019-02-23 20:00;-46.13;-91.52;0;0;485.7;0;165.7;0;22.89;-10.67
2019-02-23 21:00;-46.58;-90.99;0;0;482.8;0;167.5;0;22.75;-10.62
2019-02-23 22:00;-47.72;-87.98;0;0;464.8;0;160.7;0;22.63;-9.606
2019-02-23 23:00;-49.05;-86.03;0;0;453.9;0;156.8;0;22.52;-8.999
2019-02-24 00:00;-50.43;-86.16;0;0;456.3;0;159;0;22.41;-9.189
2019-02-24 01:00;-51.8;-88.55;0;0;472;0;169;0;22.3;-10.24
2019-02-24 02:00;-53.29;-90.81;0;0;486.5;0;178.9;0;22.19;-11.24
2019-02-24 03:00;-54.83;-93.04;0;0;500;0;189.3;0;22.09;-12.22
2019-02-24 04:00;-56.45;-95.19;0;0;511;0;200.8;0;21.98;-13.14
2019-02-24 05:00;-58.18;-96.24;0;0;511.3;0;212.9;0;21.88;-13.65
2019-02-24 06:00;-59.97;-96.42;0;0;508.8;0;225.8;0;21.78;-14.07
2019-02-24 07:00;-62.34;-88.05;0;0;507.4;0;239.4;0;21.7;-14.57
2019-02-24 08:00;-71.02;16.34;0;0;511.9;0;243.2;0;21.88;-14.91
2019-02-24 09:00;-83.39;180.1;0;0;518.4;0;229.7;0;22.25;-14.63
2019-02-24 10:00;-98.36;392;0;0;517.4;0;191.8;0;22.88;-13.03
2019-02-24 11:00;-110.2;565.9;0;0;486.7;0;159.1;0;23.6;-10.43
2019-02-24 12:00;-112.5;610.9;0;0;455.5;0;128.7;0;24.17;-7.914
2019-02-24 13:00;-107.2;564.9;0;0;425.2;0;99.24;0;24.53;-5.467
2019-02-24 14:00;-100.7;501.7;0;9.09E-04;397.4;0;72.65;0;24.83;-3.243
2019-02-24 15:00;-86.04;319.3;0;0.006122;386.1;0;65.35;0;24.8;-2.479
2019-02-24 16:00;-65.18;50.13;0;8.36E-04;378.5;0;68.33;0;24.4;-2.29
2019-02-24 17:00;-55.43;-51.92;0;0;376.9;0;74.87;0;24.04;-2.492
2019-02-24 18:00;-52.14;-70.46;0;0;383.3;0;84.86;0;23.8;-3.165
2019-02-24 19:00;-50.42;-76.32;0;0;394.4;0;97.06;0;23.6;-4.118
2019-02-24 20:00;-49.27;-78.92;0;0;409.1;0;111.4;0;23.43;-5.304
2019-02-24 21:00;-48.68;-83.6;0;0;436.8;0;131.4;0;23.27;-7.258
2019-02-24 22:00;-48.56;-89.4;0;0;472.6;0;153.9;0;23.12;-9.646
2019-02-24 23:00;-49.09;-93.38;0;0;497.5;0;170.1;0;22.98;-11.33
2019-02-25 00:00;-50.09;-95.88;0;0;513.3;0;181.5;0;22.85;-12.44
2019-02-25 01:00;-51.58;-95.8;0;0;512.9;0;184.3;0;22.74;-12.54
2019-02-25 02:00;-53.46;-93.49;0;0;499.5;0;178.8;0;22.64;-11.77
2019-02-25 03:00;-55.34;-91.03;0;0;485.2;0;172.8;0;22.54;-10.93
2019-02-25 04:00;-57.27;-87.76;0;0;465.1;0;164.2;0;22.45;-9.764
2019-02-25 05:00;-58.94;-87.71;0;0;464.4;0;165.1;0;22.35;-9.771
2019-02-25 06:00;-60.32;-90.92;0;0;488.1;0;178.5;0;22.24;-11.29
2019-02-25 07:00;-62.13;-87.55;0;0;507.1;0;195.5;0;22.15;-12.76
2019-02-25 08:00;-68.37;-18.09;0;0;515.1;0;200.1;0;22.2;-13.28
2019-02-25 09:00;-81.22;154.9;0;0;507.5;0;186.2;0;22.56;-12.4
2019-02-25 10:00;-94.52;341.7;0;0;494.2;0;167.3;0;23.11;-11.08
2019-02-25 11:00;-102.5;451.7;0;0;471.5;0;142.6;0;23.66;-9.139
2019-02-25 12:00;-102.5;458.3;0;0;434.9;0;115.5;0;24.06;-6.533
2019-02-25 13:00;-97.07;408.2;0;0;416.6;0;98.07;0;24.3;-5.07
2019-02-25 14:00;-91.09;351.9;0;0;400.7;0;82.18;0;24.51;-3.769
2019-02-25 15:00;-80.75;234.2;0;0;398.7;0;81.46;0;24.47;-3.655
2019-02-25 16:00;-69.9;109.3;0;0;395;0;83.2;0;24.27;-3.574
2019-02-25 17:00;-60.6;3.841;0;0;393.5;0;87.94;0;24;-3.708
2019-02-25 18:00;-53.94;-69.23;0;0;404.4;0;102;0;23.7;-4.732
2019-02-25 19:00;-51.9;-83.64;0;0;437.1;0;128.2;0;23.49;-7.139
2019-02-25 20:00;-51.08;-89.54;0;0;474.3;0;149.6;0;23.31;-9.539
2019-02-25 21:00;-50.77;-94.1;0;0;503.8;0;167.4;0;23.14;-11.47
2019-02-25 22:00;-51.34;-96.34;0;0;516.9;0;179.1;0;23;-12.49
2019-02-25 23:00;-52.33;-98.69;0;0;526;0;191;0;22.86;-13.35
2019-02-26 00:00;-53.6;-100.3;0;0;530.3;0;201.2;0;22.73;-13.95
2019-02-26 01:00;-55.27;-99.99;0;0;527.4;0;204.2;0;22.62;-13.95
2019-02-26 02:00;-57.13;-98.99;0;0;524.6;0;200.9;0;22.51;-13.7
2019-02-26 03:00;-59.02;-97.55;0;0;518.8;0;196.4;0;22.4;-13.28
2019-02-26 04:00;-61.09;-92.91;0;0;491;0;183.8;0;22.31;-11.62
2019-02-26 05:00;-62.96;-89.77;0;0;473;0;175.2;0;22.23;-10.53
2019-02-26 06:00;-64.56;-88.42;0;0;469;0;172.3;0;22.13;-10.25
2019-02-26 07:00;-66.36;-81.41;0;0;443.9;0;159.6;0;22.06;-8.702
2019-02-26 08:00;-69.37;-55.69;0;0;416.5;0;145.2;0;22.05;-6.99
2019-02-26 09:00;-76.12;27.91;0;0;399.6;0;130.1;0;22.23;-5.681
2019-02-26 10:00;-83.22;117.5;0;0;384;0;114.7;0;22.43;-4.415
2019-02-26 11:00;-88.75;204;0;0;366.9;0;96.36;0;22.71;-2.961
2019-02-26 12:00;-91.4;259.7;0;0;350.1;0;78.3;0;23;-1.536
2019-02-26 13:00;-87.59;224.1;0;0;337.1;0;66.32;0;23.12;-0.5154
2019-02-26 14:00;-83.56;198;0;0;327.3;0;57.28;0;23.21;0.2581
2019-02-26 15:00;-78.31;159.1;0;0;319.6;0;51.32;0;23.24;0.8162
2019-02-26 16:00;-68.99;55.25;0;0;314.1;0;50.98;0;23.07;1.053
2019-02-26 17:00;-62.08;-17.48;0;0;311.4;0;53.21;0;22.89;1.074
2019-02-26 18:00;-57.8;-56.34;0;0;311.7;0;57.26;0;22.72;0.8963
2019-02-26 19:00;-56.32;-60.56;0;0;315.8;0;62.82;0;22.6;0.4987
2019-02-26 20:00;-55.29;-61.69;0;0;319.3;0;67.4;0;22.5;0.1711
2019-02-26 21:00;-54.5;-62.01;0;0;321.4;0;70.81;0;22.41;-0.05416
2019-02-26 22:00;-53.95;-61.95;0;0;321.2;0;72.36;0;22.33;-0.108
2019-02-26 23:00;-53.6;-61.53;0;0;319.1;0;72.48;0;22.26;-0.03014
2019-02-27 00:00;-53.31;-61.55;0;0;319.7;0;74.37;0;22.19;-0.1287
2019-02-27 01:00;-53.07;-63.07;0;0;328.3;0;82.1;0;22.12;-0.799
2019-02-27 02:00;-52.95;-64.91;0;0;338.7;0;91.02;0;22.05;-1.59
2019-02-27 03:00;-52.86;-66.59;0;0;348.1;0;99.26;0;21.98;-2.313
2019-02-27 04:00;-53.03;-66.96;0;0;350.5;0;102.3;0;21.91;-2.534
2019-02-27 05:00;-53.33;-66.37;0;0;347.3;0;101.4;0;21.85;-2.368
2019-02-27 06:00;-53.77;-64.29;0;0;339.5;0;96.98;0;21.8;-1.868
2019-02-27 07:00;-54.58;-57.36;0;0;332.8;0;93.05;0;21.76;-1.431
2019-02-27 08:00;-57.81;-16.37;0;0;328.8;0;88.99;0;21.82;-1.101
2019-02-27 09:00;-63.89;65.9;0;0;326;0;83.06;0;22;-0.7431
2019-02-27 10:00;-70.28;161.1;0;0;310.3;0;65.33;0;22.3;0.6255
2019-02-27 11:00;-74.48;230;0;0;289.8;0;44.06;0;22.6;2.333
2019-02-27 12:00;-75.66;261.6;0;0;266.5;0;21.27;0;22.88;4.219
2019-02-27 13:00;-73.47;258.3;0;0;246.1;0;4.951;0;23.09;5.722
2019-02-27 14:00;-67.86;213.3;0;0;233.6;0;2.384;0;23.2;6.342
2019-02-27 15:00;-61.84;162.8;0;0;222.3;0;0.399;0;23.29;6.89
2019-02-27 16:00;-52.88;70.82;0;0;220.1;0;7.36E-04;0;23.18;6.998
2019-02-27 17:00;-45.88;-0.1658;0;0;224.7;0;7.68E-04;0;23.01;6.809
2019-02-27 18:00;-41.35;-41.97;0;0;234.5;0;1.577;0;22.84;6.338
2019-02-27 19:00;-39.61;-48.33;0;0;247.5;0;11.41;0;22.72;5.4
2019-02-27 20:00;-38.45;-50.95;0;0;261.8;0;23.61;0;22.63;4.317
2019-02-27 21:00;-37.87;-53.01;0;0;273.1;0;33.35;0;22.56;3.456
2019-02-27 22:00;-37.59;-54.47;0;0;281.3;0;40.72;0;22.49;2.819
2019-02-27 23:00;-37.58;-56.14;0;0;290.6;0;48.83;0;22.42;2.106
2019-02-28 00:00;-37.67;-59.52;0;0;309;0;63.54;0;22.35;0.75
2019-02-28 01:00;-37.96;-62.69;0;0;326.3;0;77.37;0;22.27;-0.5231
2019-02-28 02:00;-38.57;-64.09;0;0;334.1;0;84.29;0;22.21;-1.127
2019-02-28 03:00;-39.37;-65.26;0;0;341;0;90.35;0;22.14;-1.657
2019-02-28 04:00;-40.28;-66.88;0;0;352.6;0;95.89;0;22.08;-2.359
2019-02-28 05:00;-41.25;-68.55;0;0;365;0;101;0;22.01;-3.074
2019-02-28 06:00;-42.42;-68.36;0;0;363;0;100.6;0;21.96;-2.976
2019-02-28 07:00;-44.3;-59.03;0;0;358.3;0;99.17;0;21.92;-2.723
2019-02-28 08:00;-48.06;-24.11;0;0;365.8;0;102.1;0;21.95;-3.152
2019-02-28 09:00;-55.49;66.99;0;0;363.2;0;99.95;0;22.16;-2.956
2019-02-28 10:00;-63.68;174.8;0;0;351.4;0;90.34;0;22.47;-2.08
2019-02-28 11:00;-68.99;253.8;0;0;328.5;0;66.56;0;22.82;-0.1705
2019-02-28 12:00;-73.69;325.3;0;0;305;0;42.09;0;23.17;1.793
2019-02-28 13:00;-71.42;305.9;0;0;282.4;0;21.37;0;23.38;3.565
2019-02-28 14:00;-65.93;246;0;0;270.5;0;10.66;0;23.48;4.489
2019-02-28 15:00;-58.63;165.6;0;0;280.2;0;18.33;0;23.45;3.779
2019-02-28 16:00;-49.88;63.8;0;0;291.9;0;30.64;0;23.28;2.795
2019-02-28 17:00;-42.88;-18.16;0;0;301.1;0;41.66;0;23.08;1.968
2019-02-28 18:00;-39.87;-52.2;0;0;305.8;0;48.65;0;22.91;1.491
2019-02-28 19:00;-39;-61.66;0;0;318.5;0;60.54;0;22.78;0.4864
2019-02-28 20:00;-38.94;-62.99;0;0;326.8;0;68.82;0;22.68;-0.1945
2019-02-28 21:00;-39.27;-62.43;0;0;324;0;68.63;0;22.6;-0.07296
2019-02-28 22:00;-39.73;-63.48;0;0;329.9;0;74.53;0;22.52;-0.5525
2019-02-28 23:00;-40.22;-65.48;0;0;341.4;0;83.55;0;22.43;-1.396
2019-03-01 00:00;-40.86;-68.05;0;0;359.9;0;91.4;0;22.35;-2.473
2019-03-01 01:00;-41.71;-69.55;0;0;370.4;0;96.86;0;22.27;-3.124
2019-03-01 02:00;-42.73;-70.58;0;0;376.1;0;102.4;0;22.2;-3.587
2019-03-01 03:00;-43.84;-71.91;0;0;382.7;0;109.2;0;22.13;-4.133
2019-03-01 04:00;-45.05;-72.75;0;0;385.2;0;113.5;0;22.05;-4.414
2019-03-01 05:00;-46.26;-74.08;0;0;394.4;0;120.7;0;21.98;-5.084
2019-03-01 06:00;-47.55;-74.66;0;0;404.1;0;128.4;0;21.91;-5.797
2019-03-01 07:00;-49.5;-65.7;0;0;411.2;0;134.3;0;21.86;-6.327
2019-03-01 08:00;-56.89;23.73;0;0;407.8;0;128.4;0;22.02;-5.949
2019-03-01 09:00;-68.98;188.8;0;0;393.5;0;114.6;0;22.39;-4.797
2019-03-01 10:00;-86.32;445;0;0;373.1;0;92.81;0;23.05;-3.071
2019-03-01 11:00;-96.54;599.2;0;0;349.7;0;60.29;0;23.8;-0.7825
2019-03-01 12:00;-103.1;713.9;0;-0.023;329.7;0;29.59;0;24.55;1.291
2019-03-01 13:00;-100.4;758.2;0;-47.31;314.2;0;8.995;0;24.98;2.767
2019-03-01 14:00;-89.71;700.1;0;-114;302.9;0;0.4826;0;25.01;3.581
2019-03-01 15:00;-76.29;558.5;0;-132.1;298.5;0;0.002352;0;25;3.787
2019-03-01 16:00;-59.9;321.1;0;-92.71;296.3;0;8.37E-04;0;24.99;3.88
2019-03-01 17:00;-43.35;64.13;0;-25.01;306.2;0;4.675;0;24.92;3.276
2019-03-01 18:00;-33.92;-41.61;0;-3.983;319.5;0;19.63;0;24.67;2.118
2019-03-01 19:00;-30.02;-67.31;0;2.20E-05;344.3;0;42.57;0;24.45;0.1638
2019-03-01 20:00;-28.64;-71.06;0;0;365.2;0;61.77;0;24.26;-1.476
2019-03-01 21:00;-28.12;-73.81;0;0;380.5;0;76.42;0;24.1;-2.704
2019-03-01 22:00;-28.49;-75.88;0;0;392.1;0;87.84;0;23.96;-3.648
2019-03-01 23:00;-29.38;-78.61;0;0;405.5;0;100.3;0;23.82;-4.706
2019-03-02 00:00;-30.64;-81.23;0;0;418.7;0;112.6;0;23.7;-5.749
2019-03-02 01:00;-32.38;-81.66;0;0;425.2;0;117.8;0;23.58;-6.23
2019-03-02 02:00;-34.36;-81.91;0;0;427.1;0;122.1;0;23.47;-6.48
2019-03-02 03:00;-36.56;-82.16;0;0;428.1;0;126.3;0;23.37;-6.695
